key,source,artifact_type,status,generated_at,generated_age_seconds,profile,model,quantization,prompt_suite_sha256,command_sha256,launch_plan_sha256,environment_sha256,host_platform,host_machine,qemu_version,qemu_bin,prompts,total_tokens,total_elapsed_us,measured_runs,warmup_runs,median_tok_per_s,wall_tok_per_s_median,ttft_us_p95,host_overhead_pct_median,host_child_cpu_us_median,host_child_cpu_pct_median,host_child_tok_per_cpu_s_median,host_child_peak_rss_bytes_max,us_per_token_median,wall_us_per_token_median,memory_bytes_per_token_median,memory_bytes_per_token_max,serial_output_bytes_total,serial_output_bytes_max,max_memory_bytes,telemetry_status,telemetry_findings,command_hash_status,command_hash_findings,command_airgap_status,commit,current_commit,current_commit_match,commit_status,commit_findings,freshness_status,freshness_findings,sha256,bytes
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T015022Z.json,qemu_prompt,pass,2026-04-29T01:50:22Z,61196,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,449.21989960075143,12400.0,-63.87625,59528.5,73.67986385125545,696.6812250162186,589824,6250.0,2257.734375,,,,,67207168,pass,[],pass,[],pass,1bd6822f408f,adc0c69189ce,False,pass,[],unchecked,[],eff838ef2f8a3134a043179ee7ca859d15eeda18fc3030230ffac74f3d6bdf38,16215
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T020052Z.json,qemu_prompt,pass,2026-04-29T02:00:52Z,60566,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,16276fe5218629c6d18b6c6bd2d299bf0826c2ddd15ff0ce3871037bda7f4a6b,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,441.148757360237,12400.0,-63.66108333333334,45848.0,51.959051957701554,867.9451389692463,15024128,6250.0,2271.182291666667,,,440,110,67207168,pass,[],pass,[],pass,3669b227bc52,adc0c69189ce,False,pass,[],unchecked,[],b7333c725a675aa29c682bd475428eca6ce66d8f6159015b852667e046e89d9a,17080
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T024845Z.json,qemu_prompt,pass,2026-04-29T02:48:45Z,57693,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,594.8180237988673,12400.0,-73.0995,49215.0,84.47189129995255,769.3308350086106,10354688,6250.0,1681.28125,,,660,110,67207168,pass,[],pass,[],pass,7aae33645cab,adc0c69189ce,False,pass,[],unchecked,[],296bd61293520dee1f7227ffa2fda8ced87a0fdeea3bacfc5df76eb49c42dd2b,17442
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T032337Z.json,qemu_prompt,pass,2026-04-29T03:23:37Z,55601,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,87148377012250dda7f1be10ab8c73ac784dd582df50f95013f6da0406443d6f,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,735.2091577769072,12400.0,-77.76283333333333,47656.0,81.56673962764935,888.5403721178727,11436032,6250.0,1389.8229166666665,,,660,110,67207168,pass,[],pass,[],pass,181a607ff1c6,adc0c69189ce,False,pass,[],unchecked,[],5d5749c0980860f347448ae3a15f92c88bb7fd6db0a0964706e0b0859893c9c1,19533
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T041410Z.json,qemu_prompt,pass,2026-04-29T04:14:10Z,52568,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,16276fe5218629c6d18b6c6bd2d299bf0826c2ddd15ff0ce3871037bda7f4a6b,0e6e0a7f4f79bd3404fa242861cd90d1b5e7ec08fce24797dc36bddcb8535a86,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,570.6232093947341,12400.0,-68.16966666666667,47065.0,66.61370253231435,859.4626586097987,13336576,6250.0,1989.3958333333335,,,440,110,67207168,pass,[],pass,[],pass,b091c33043ad,adc0c69189ce,False,pass,[],unchecked,[],7fb215e1316dc4c7aa6ea36d32d3ec254603f009bc15bbc639098ad0bb02698f,20129
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T060039Z.json,qemu_prompt,pass,2026-04-29T06:00:39Z,46179,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,87148377012250dda7f1be10ab8c73ac784dd582df50f95013f6da0406443d6f,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,378.5251105099187,12400.0,-57.02408333333334,68680.0,70.77391335916201,577.2327499518412,589824,6250.0,2685.994791666667,1749674.6666666665,2099200.0,660,110,67207168,pass,[],pass,[],pass,c758f266b83c,adc0c69189ce,False,pass,[],unchecked,[],b16d4ba777c849cc2c9116952e8865170add7c20bf748b32df4af6a20bb31e56,20670
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T062942Z.json,qemu_prompt,pass,2026-04-29T06:29:42Z,44436,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,237d2ed6d810297657001950f1ad01f0ff59d2b8e1011629c4500ef508be9b7a,7bf1257265af0839c236008631b4062821e27fef1c51977fd318fdf878f2db14,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,80,500000,2,0,160.0,565.0753170519883,12360.0,-69.82916666666667,60680.0,84.65786637778616,667.0847924179864,589824,6250.0,1885.6770833333335,1749674.6666666665,2099200.0,390,195,67207168,pass,[],pass,[],pass,6b0ce9e72312,adc0c69189ce,False,pass,[],unchecked,[],17d566e9d388a0c04120010279b5b2fbd052884a81587514ef89fb56ff769f76,12166
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T065359Z.json,qemu_prompt,pass,2026-04-29T06:53:59Z,42979,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,237d2ed6d810297657001950f1ad01f0ff59d2b8e1011629c4500ef508be9b7a,7bf1257265af0839c236008631b4062821e27fef1c51977fd318fdf878f2db14,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,80,500000,2,0,160.0,590.5789355785403,12360.0,-70.98208333333334,58843.0,85.54990374420052,689.2967648823636,17563648,6250.0,1813.6197916666665,1749674.6666666665,2099200.0,430,215,67207168,pass,[],pass,[],pass,fbd5f28e06c8,adc0c69189ce,False,pass,[],unchecked,[],66bea4e2fd35f7870d7c6c2600ede2617ed25f43fb11921a08630ba15d5bba4c,12416
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260429T094456Z.json,qemu_prompt,pass,2026-04-29T09:44:56Z,32722,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,0e6e0a7f4f79bd3404fa242861cd90d1b5e7ec08fce24797dc36bddcb8535a86,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,610.2771864682886,12400.0,-72.66183333333333,57410.0,87.54550608387382,696.5403297466232,589824,6250.0,1708.6354166666665,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,b397ba037624,adc0c69189ce,False,pass,[],unchecked,[],920f29b19e3dadab908cd422d6c1353684fcf1d619609bb73c1683a8abf99c1d,23600
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260429T094455Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-29T09:44:56Z,32722,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,0e6e0a7f4f79bd3404fa242861cd90d1b5e7ec08fce24797dc36bddcb8535a86,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,610.2771864682886,12400.0,-72.66183333333333,57410.0,87.54550608387382,696.5403297466232,589824,6250.0,1708.6354166666665,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,b397ba037624,adc0c69189ce,False,pass,[],unchecked,[],920f29b19e3dadab908cd422d6c1353684fcf1d619609bb73c1683a8abf99c1d,23600
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_latest.json,bench_matrix_cell,pass,2026-04-29T09:44:56Z,32722,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,0e6e0a7f4f79bd3404fa242861cd90d1b5e7ec08fce24797dc36bddcb8535a86,,,,,,2,160,1000000,4,2,160.0,610.2771864682886,12400.0,-72.66183333333333,57410.0,87.54550608387382,696.5403297466232,589824,6250.0,1708.6354166666665,,,,,67207168,pass,[],pass,[],pass,b397ba037624,adc0c69189ce,False,pass,[],unchecked,[],3b4af8d441d638d5238dca4a916543443e713a9edadda561249b2f3ece503228,4129
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T102512Z.json,qemu_prompt,pass,2026-04-29T10:25:12Z,30306,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,87148377012250dda7f1be10ab8c73ac784dd582df50f95013f6da0406443d6f,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,676.0799919547803,12400.0,-75.58608333333333,47110.5,83.41177292706416,822.1260128150865,589824,6250.0,1525.8697916666665,1749674.6666666665,2099200.0,1290,215,67207168,pass,[],pass,[],pass,de3a1b82f5eb,adc0c69189ce,False,pass,[],unchecked,[],0c9ec97f79ab1203db850668138214d136320d24eee5d5ab0efc76ace561bc83,22974
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T103312Z.json,qemu_prompt,pass,2026-04-29T10:33:12Z,29826,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,7bf1257265af0839c236008631b4062821e27fef1c51977fd318fdf878f2db14,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,80,500000,2,0,160.0,370.8645509599444,12360.0,375.54600000000005,61777.5,39.767234413273684,697.0406206856337,17547264,6250.0,29721.625,1749674.6666666665,2099200.0,430,215,67207168,pass,[],pass,[],pass,de3a1b82f5eb,adc0c69189ce,False,pass,[],unchecked,[],245aa5c8c90f668bad5de85830e285aac00a7b5604883e00f0a171f18fc893f1,12442
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T143532Z.json,qemu_prompt,pass,2026-04-29T14:35:32Z,15286,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,601.2629024267237,12400.0,-72.3185,57976.0,87.1998566328503,683.0945851572324,589824,6250.0,1730.09375,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,2eff9dd6eca4,adc0c69189ce,False,pass,[],unchecked,[],3b8b3f9fe4f9c00e5fd364417be85c87b99bc65ea89c1a25a69d2c2ebdcc8650,29526
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T153144Z.json,qemu_prompt,pass,2026-04-29T15:31:44Z,11914,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,26.346117302462304,12400.0,525.3695833333334,80438.0,5.3317483768909755,497.6091822718736,18038784,6250.0,39085.598958333336,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,a8c04df16fa5,adc0c69189ce,False,pass,[],unchecked,[],18d80079228960150e6c155cdb825b8c16b082dea3ddb54a40e78ef8bed5ef73,30003
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_dry_run_20260429T153218Z.json,qemu_prompt_dry_run,planned,2026-04-29T15:32:18Z,11880,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,,,4,2,,,,,,,,,,,,,,,,pass,[],pass,[],pass,a8c04df16fa5,adc0c69189ce,False,pass,[],unchecked,[],327fbe227571d832ebdffcee735e29f7d6f8d54198048d7dee8f26f54c1ed33a,3374
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T160551Z.json,qemu_prompt,pass,2026-04-29T16:05:51Z,9867,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,503.0456285257541,12400.0,-66.16391666666667,57267.5,71.30727504362366,700.007464967003,17776640,6250.0,2114.7552083333335,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,8c159ecc4cea,adc0c69189ce,False,pass,[],unchecked,[],b54b28e002af5e166fe5f64d29e7ceb042c3ed634c21cef88de024b39254c68f,31395
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T161025Z.json,qemu_prompt,pass,2026-04-29T16:10:25Z,9593,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,28.372793299478296,12400.0,464.5324166666667,61849.5,4.765434916416213,631.6470055206804,18497536,6250.0,35283.27604166667,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,8c159ecc4cea,adc0c69189ce,False,pass,[],unchecked,[],51156edd697e4f03c2357f0b3cd953683218c37fac7ccd3cde81cde16407c478,31452
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T170155Z.json,qemu_prompt,pass,2026-04-29T17:01:55Z,6503,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,238.18518141817043,12400.0,-27.23275,53862.5,31.281419425968032,746.7653586783431,6914048,6250.0,4547.953125,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,2a6d550dfc92,adc0c69189ce,False,pass,[],unchecked,[],ccb9e65177954d2bcd1f7c3ea48b34e2b25c22398704f754d47b1f001c8a5f9e,32066
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_dry_run_20260429T170331Z.json,qemu_prompt_dry_run,planned,2026-04-29T17:03:31Z,6407,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,,,4,2,,,,,,,,,,,,,,,,pass,[],pass,[],pass,2a6d550dfc92,adc0c69189ce,False,pass,[],unchecked,[],320ece0afe8cd125ce4d0ce91a6e2e46ad507a0038c2ffe3b49505cb9a1194dd,3479
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_dry_run_latest.json,qemu_prompt_dry_run,planned,2026-04-29T17:03:31Z,6407,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,,,4,2,,,,,,,,,,,,,,,,pass,[],pass,[],pass,2a6d550dfc92,adc0c69189ce,False,pass,[],unchecked,[],320ece0afe8cd125ce4d0ce91a6e2e46ad507a0038c2ffe3b49505cb9a1194dd,3479
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T182259Z.json,qemu_prompt,pass,2026-04-29T18:22:59Z,1639,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,703.7346424049676,12400.0,-77.11041666666667,44456.0,87.49282527839458,869.0941054666213,589824,6250.0,1430.5989583333335,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,32541c6c3932,adc0c69189ce,False,pass,[],unchecked,[],5a9d361cbbc84a7c2ec207c391ddbfe7c71c5e9491db5b2bbdc6d3ea0db8485c,32699
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-29T18:22:59Z,1639,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,633b78c56d2f2d5c6739b10ca9b48d66a6bb83328887ac7aceabb4ab48fd1c96,1984f18af8d221fea7e13bfa2403bd87662cb633f728095187b698a10b4f99c5,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,703.7346424049676,12400.0,-77.11041666666667,44456.0,87.49282527839458,869.0941054666213,589824,6250.0,1430.5989583333335,1749674.6666666665,2099200.0,860,215,67207168,pass,[],pass,[],pass,32541c6c3932,adc0c69189ce,False,pass,[],unchecked,[],5a9d361cbbc84a7c2ec207c391ddbfe7c71c5e9491db5b2bbdc6d3ea0db8485c,32699
ci-airgap-smoke/synthetic-smoke/Q4_0/no-suite,bench/results/bench_matrix_20260427T182910Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260427T182911Z.json,qemu_prompt,pass,2026-04-27T18:29:11Z,174067,ci-airgap-smoke,synthetic-smoke,Q4_0,,,,,,,,,,,,4,2,160.0,,,,,,,,,,,,,,67207168,pass,[],unknown,"[""qemu_prompt: missing command_sha256 metadata""]",pass,21ad93152049,adc0c69189ce,False,pass,[],unchecked,[],f03e0a4784e2b1ac18934cd66392573425b9a42378ee334584bf89de847dfcc0,7081
ci-airgap-smoke/synthetic-smoke/Q4_0/no-suite,bench/results/bench_matrix_20260427T182910Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-27T18:29:11Z,174067,ci-airgap-smoke,synthetic-smoke,Q4_0,,,,,,,,,,,,4,2,160.0,,,,,,,,,,,,,,67207168,pass,[],unknown,"[""qemu_prompt: missing command_sha256 metadata""]",pass,21ad93152049,adc0c69189ce,False,pass,[],unchecked,[],f03e0a4784e2b1ac18934cd66392573425b9a42378ee334584bf89de847dfcc0,7081
