key,measured_source,generated_at,candidate_dry_run_count,candidate_dry_run_sources
ci-airgap-smoke/synthetic-smoke/Q8_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/bench_matrix_20260427T200249Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_latest.json,2026-04-27T20:02:50Z,0,[]
synthetic-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/qemu_prompt_bench_20260427T220828Z.json,2026-04-27T22:08:28Z,0,[]
synthetic-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/qemu_prompt_bench_20260427T221951Z.json,2026-04-27T22:19:51Z,0,[]
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/bench_matrix_20260427T230733Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260427T230734Z.json,2026-04-27T23:07:34Z,0,[]
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/bench_matrix_20260427T230733Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,2026-04-27T23:07:34Z,0,[]
ci-airgap-smoke/synthetic-smoke/Q8_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/bench_matrix_20260427T230733Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_20260427T230734Z.json,2026-04-27T23:07:34Z,0,[]
ci-airgap-smoke/synthetic-smoke/Q8_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/bench_matrix_20260427T230733Z/ci-airgap-smoke_synthetic-smoke_Q8_0/qemu_prompt_bench_latest.json,2026-04-27T23:07:34Z,0,[]
synthetic-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/no-env,bench/results/qemu_prompt_bench_20260427T231904Z.json,2026-04-27T23:19:04Z,0,[]
synthetic-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,bench/results/qemu_prompt_bench_20260427T233253Z.json,2026-04-27T23:32:53Z,0,[]
synthetic-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,bench/results/qemu_prompt_bench_20260427T234033Z.json,2026-04-27T23:40:33Z,0,[]
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a/no-command/no-launch-plan/199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,bench/results/bench_matrix_20260427T234738Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260427T234738Z.json,2026-04-27T23:47:38Z,0,[]
